rxn,flux
ALABt_m,0
AMPt_h,-0.446057096
AMPt_m,-5.19E-14
AMPt_x,-3.39E-16
CMPt_h,-0.310116319
CMPt_m,0
FK_c,0
F1PGT_c,0
GMAND_c,0.048532862
GFUCS_c,0.048532862
PFP_c,19.09783218
RBKRPE_h,0
XYLK_c,0
XYLI_c,0
GALT_c,0
GALK_c,0.006301028
UDPGLDC_c,0.062182987
TRE6PSP_c,0
UDPRHMS_c,0.027697588
CPS_m,0
CPS_c,0
FE2GTPabc_e,0
FE2t_h,0
NH4t_e,0
NH4t_m,-8.350759983
PIt_e,84.02341595
PIt_h,0.08659519
PIt_m,99.16993398
PIt_x,0
SO4t_e,-121.5365704
SO4t_h,0.212185775
SO4t_m,0
SO3t_m,0
SO3t_h,0
NADK_m,0
Ht_x,-8.16E-14
ATPt_h,0
ATPt_m,99.11109841
ATPM_c,0
EX_thm_e,0
ALATA_L_m,0
MSBENZMT_h,0
DHNANT_h,0
AMPQT_h,0
QULNt_c,0
NADt_h,9.89E-14
NADt_m,-1.06E-15
NADPt_x,0
NADt_x,0
ATPt_x,0
ACCOAt_x,8.12E-14
COAt_m,3.39E-13
COAt_h,0
DPCOAt_m,0
CATCAC_c,-0.141383376
FADt_x,0
FADt_h,0
FMNt_h,0
THMt_h,0
THMPPt_h,0
THMPPt_m,0
BIOTINt_c,0
BIOTINt_h,0
AMETt_h,0.030535603
AMETt_m,0
THFt_m,0
MTHFt_m,0
ACS_h,0
SUCCt_x,0
PPA_x,0
ETFQO_m,7.60E-13
BACCL_h,0
UTPt_h,0.082609018
UDPt_h,0.075407841
GTPt_h,0
DMPPt_h,0
GLXt_h,0
GLXt_x,0
AHCYSt_m,0
MG2t_h,0.030535603
PHEMEt_h,0
PTRCt_m,2.60E-16
ACACt_m,0
AIRt_h,0
HEMEOt_m,0
H2St_h,0.177224392
H2St_m,0
5MTAt_h,0
ADEt_m,0
AGMt_m,-2.60E-16
BILIVERDt_h,0
CTPt_m,0
HTHBPt_m,0
METt_h,0
MYOIt_h,0
MYOIt_m,0.005198155
EX_h2_e,0
SUCFUMt_m,0.064033727
BTNCCPP_c,0
ACCPF_c,0
BTND1_c,0
BTNCCPP_h,0
ACCPF_h,0
BTND1_h,0
BTNCCPP_m,0
ACCPF_m,0
BTND1_m,0
DM_phyt_c,0
DM_thmppp_c,0
DM_tre_c,0
PTPAT_m,0
FTR_h,0.201772279
NTRC_h,0
APSt_h,0
BPNT_h,0.201772279
CTPt_h,0.310116319
ADPHt_h,0.766586914
GLUTL_h,0.244284818
MG2t_e,0.030535603
ASPSAt_c,0.141383376
ASPSAt_m,0.141383376
ACHMSt_c,0.141383376
ACt_c,2.49E-15
THBPt_m,0
EX_fol_e,0
FOLt_c,0
METHFt_m,0
PPA2_c,0
UPPG3t_h,0.030535603
TAG_HDE_HDE_OLEt_h,0.000900148
TAG_HDE_HDE_PALMt_h,0.237627101
TAG_HDE_PALM_OLEt_h,0.005198155
TAGAH_DHA_EPA_HDTTE_c,0
TAGAH_EPA_EPA_HDTE_c,0
TAGAH_EPA_EPA_HDTTE_c,0
TAGAH_HDE_DHA_HDTTE_c,0
TAGAH_HDE_EPA_HDTTE_c,0
TAGAH_HDE_HDE_OLE_c,0.000900148
TAGAH_HDE_HDE_PALM_c,0
TAGAH_HDE_PALM_OLE_c,0.005198155
CO2t_x,0
P5CR_m,-3.98E-14
ORNt_m,-0.629764375
AHCYSt_c,0.030535603
HPTALt_m,0
ALDD3C7_c,0
ALDD3C16_c,1.02E-16
ALDD3C161_c,0
FACOAL_70_c,0
FACOAL_161_2E_c,0
CATC162E_c,0
CATC70_c,0
CARN70t_m,0
CARN1612Et_m,0
CAT270_m,0
CAT21612E_m,0
FAOXC70_m,0
ACGAM6PS_c,0
ACGAMPM_c,0
UAGDP_c,0
NADHt_c,0
NADPt1_c,-3.24E-13
NADPt2_c,3.23E-13
FORt_c,0
RIBFLVt_c,0
FADt_c,0
FADt_m,-4.50E-13
CARNt_c,0
CARNt_x,0
LPAMt_c,0
LPAMt_h,0
AMOB_use_m,0
DAD5t_c,0
DAD5t_h,0
5DOAN_c,0
DM_5drib_c,0
DM_2mop_m,0
CYANt_m,0
THMPPPt_h,0
MI3PDt_m,0.005198155
MI3PDt_h,0
DM_fald_m,0
COt_c,0
COt_e,0
EX_co_e,0
FADH2t_c,0
GLUCYS_h,0
ORNt_h,0
PDX5Pt_h,0
PPHNt_h,0
R1Pt_h,0
5HPUDICDC_c,0
ACALDt_m,0
sink_Asn-X-Ser_Thr_c,0
CAMPPDE_c,0
CPPPG3t_h,0.030535603
CMT2_c,0
DM_mhpglu_c,-2.26E-17
PHSERt_h,0.940543708
PPGPPDP_c,0
CYANt_c,0
EX_cyan_e,0
CYNTt_c,0
CYNTt_m,0
EX_cynt_e,0
TCYNTt_c,0
TCYNTt_m,0
EX_tcynt_e,0
LACDt_c,0
LACDt_m,0
EX_lac_d_e,0
ETOHt_c,0
EX_etoh_e,0
ATP2t_m,99.11109841
FRNDPR_m,0
DHDDS_c,0
DEDOLP1_c,0
DEDOLP2_c,0
DEDOLR_c,0
FRNDPR_c,0
CLt_h,0
CLt_e,73.14240976
CLt_m,0
PINAt_e,84.75317976
PINAt_h,0
NAHt_e,0
NAHt_h,-89.74852866
NASO4t_e,-121.3243847
PYROHt_c,0
PYRONAt_c,0
ATPS1_c,0
XYLE_c,0.044559507
PAPSt_h,0.010413499
GDPMANST_c,0.010413499
BPNT_c,0.010413499
G3PAT180_h,0
AGPATACP_STC_HDE_h,0
PAPA_STC_HDE_h,0
MGDGS_STC_HDE_h,0
MGDGH_STC_HDE_h,0
MGDGD12DS_STC_HDDE_sn2_h,0
MGDGD6DS_STC_HDTE_sn2_h,0
MGDGH_STC_HDTE_h,0
AGPATACP_HDE_OLE_h,0.004937093
PAPA_HDE_OLE_h,0.004937093
MGDGS_HDE_OLE_h,0.004937093
MGDGH_HDE_OLE_h,0.004937093
MGDGD12DS_HDDE_HDTE_sn1_h,0
MGDGH_HDDE_HDTE_h,0
PAPA_PALM_PALM_h,0
SQDGS_PALM_PALM_h,0
UDPSQt_h,0.007201177
AGPATCOA_HDE_TTC_c,0.007201177
PAPA_HDE_TTC_c,0.007201177
SQDGS_HDE_TTC_c,0.007201177
SQDGD12DS_HDDE_PALM_sn1_h,0
ASQ_EPA_PALM_2OEPA_h,0.000993001
LPCAT_EPA_HDDE_c,0.001363939
ACPT_EPA_HDE_c,0
ACPT_EPA_EPA_c,0
AACPDAGAT_HDE_PALM_PALM_h,0
ACOADAGAT_HDE_PALM_PALM_c,0
ACOADAGAT_HDE_PALM_EPA_c,0
PLDAGAT_HDE_PALM_PALM_PC_3_c,0
PLDAGAT_HDE_PALM_PALM_PC_6_c,0
PLDAGAT_HDE_PALM_EPA_PC_3_c,0
PLDAGAT_HDE_PALM_EPA_PC_6_c,0
PLDAGAT_HDE_PALM_EPA_PE_14_c,0
TAG_HDE_PALM_PALMt_h,0
TAGAH_HDE_PALM_PALM_c,0
TAGAH_HDE_PALM_EPA_c,1.13E-17
TAGAH_HDE_EPA_HDTE_c,0
DM_biomass_c,0
biomass_pigm_h,0.041622284
bof_c,0
CEF_h,0
NDHPQR_h,0
PTOX_h,0
DM_no3_c,0
MTOBR_c,0
MTHBMT_c,0
DMPSS_c,0
biomass_DNA_c,0.004364151
biomass_RNA_c,0.036485751
DM_dmsp_c,0
DM_indole_c,0
HISD_c,0
DM_for_c,0
biomass_pro_c,0.943203995
AGAS_m,0
MEHLER_h,0
ATPM_h,0
ATPM_m,0
B13GS_c,0.555877685
AOX_m,16.16117419
ASCBt_u,0.000437063
DHASCBt_u,0.000437063
SOX_m,1.56E-14
SOD_m,1.56E-14
FNOR2_h,0
G3PAT182_9_12_c,0.003825625
AGPATCOA_LNA_LNA_c,0.003825625
CHOPT_LNA_LNA_c,0.003825625
FA140ACPH_h,0
PI4P5K_HDE_PALM_c,0
PIP5P_HDE_PALM_c,0
PIPLC_HDE_PALM_c,0
UREAt_e,0
EX_urea_e,0
biomass_struct_carb_c,0.082835639
biomass_plastid_lipids_h,0.053505222
biomass_mem_lipids_c,0.041903061
biomass_c_storage_c,0.424496543
DM_carbon_storage_c,0
bof_c_accumulation_c,1.628416647
bof_cell_division_c,0
DM_biomass_c_acc_c,1.628416647
DM_biomass_cell_div_c,0
GLS4_c,0
bof_dark_c,0
DM_biomass_dark_c,0
GAM,48.85738517
IDH_m,7.406597049
ARGt_m,0
ORNC_m,3.98E-14
ASPGLU2_m,0
SPT_m,0
HYPRRx_m,0
GLYCK2_m,0
NADPHt_x,0
G5K_m,0
G5DH_m,0
NAHt_m,-2.191636289
COAt_x,-8.16E-14
AKGICITt_m,0
OAAICITt_m,0
MALICITt_m,0
DM_photon_c,11421.12353
DM_13glucan_c,0
DM_tag1619Z1619Z160_c,0
DM_pigm,0
